Test89|145.500000|567.000000|25.500002|17.600000|20.000000|130.199997|28.910000|1|1.500000|18.000000|Contributor32
Test5|138.000000|371.700012|10.500000|11.600000|22.000000|168.000000|30.889999|0|2.700000|79.500000|Contributor45
Test27|91.500000|352.800018|14.700001|19.400000|46.000000|33.599998|34.849998|0|1.200000|4.500000|Contributor81
Test92|19.500000|522.900024|4.500000|15.400001|0.500000|310.799988|32.869999|1|3.000000|43.500000|Contributor41
Test70|147.000000|541.799988|22.500000|16.800001|13.500000|117.599991|29.900000|0|2.700000|138.000000|Contributor1
Test40|133.500000|447.300018|3.000000|12.600000|3.000000|264.599976|20.990000|1|2.400000|6.000000|Contributor47
Test39|112.500000|31.500000|15.000001|6.400000|9.000000|16.799999|30.889999|0|0.900000|28.500000|Contributor42
Test12|67.500000|472.500000|3.900000|12.800000|35.500000|201.599991|23.959999|1|3.600000|147.000000|Contributor22
Test8|67.500000|252.000000|19.500000|8.800000|44.500000|356.999969|38.809998|0|2.100000|103.500000|Contributor78
Test3|1.500000|396.900024|21.000000|17.400000|26.000000|302.399994|31.880001|0|0.900000|1.500000|Contributor70
Test37|64.500000|554.400024|14.100000|8.600000|14.000000|273.000000|34.849998|1|4.200000|0.000000|Contributor27
Test88|81.000000|365.400024|6.300000|12.000000|4.000000|176.399994|27.920000|1|0.300000|73.500000|Contributor63
Test26|52.500000|522.900024|10.800000|13.400001|24.000000|84.000000|29.900000|0|0.900000|73.500000|Contributor90
Test55|66.000000|415.800018|17.100000|11.800000|11.500000|201.599991|23.959999|1|2.700000|79.500000|Contributor38
Test42|96.000000|94.500000|25.200001|19.200001|24.500000|4.200000|34.849998|0|3.000000|16.500000|Contributor26
Test5|6.000000|182.700012|21.900002|1.200000|13.000000|302.399994|27.920000|1|3.300000|63.000000|Contributor13
Test52|84.000000|592.200012|4.200000|8.200000|18.000000|151.199997|24.950001|0|0.900000|112.500000|Contributor12
Test86|55.500000|69.300003|7.500000|8.200000|15.000000|130.199997|34.849998|0|1.500000|123.000000|Contributor38
Test54|49.500000|390.600006|2.400000|10.400001|8.000000|222.599991|32.869999|0|1.200000|93.000000|Contributor50
Test80|0.000000|176.400009|2.700000|2.600000|8.500000|100.799995|27.920000|1|1.800000|4.500000|Contributor34
Test61|3.000000|56.700001|12.900001|15.200000|1.500000|268.799988|20.990000|0|1.500000|75.000000|Contributor58
Test59|117.000000|434.700012|9.300000|4.600000|1.000000|84.000000|33.860001|1|0.900000|123.000000|Contributor48
Test89|147.000000|81.900002|25.500002|18.400000|2.000000|340.199982|24.950001|0|0.900000|106.500000|Contributor19
Test69|22.500000|585.900024|17.700001|12.200000|4.000000|142.799988|20.990000|0|1.500000|55.500000|Contributor38
Test39|45.000000|94.500000|16.500000|3.000000|8.500000|268.799988|30.889999|1|0.000000|87.000000|Contributor69
Test41|76.500000|94.500000|24.000000|14.800000|42.000000|42.000000|24.950001|0|1.200000|123.000000|Contributor88
Test8|19.500000|560.700012|16.800001|6.400000|38.500000|369.599976|32.869999|1|2.400000|15.000000|Contributor79
Test71|111.000000|535.500000|21.300001|0.000000|39.000000|352.799988|27.920000|1|0.900000|34.500000|Contributor90
Test93|13.500000|617.400024|15.000001|5.800000|38.000000|104.999992|27.920000|1|0.000000|79.500000|Contributor67
Test16|39.000000|31.500000|6.300000|12.800000|39.500000|117.599991|26.930000|0|2.700000|24.000000|Contributor80
Test64|31.500000|390.600006|6.300000|17.200001|20.000000|268.799988|20.990000|0|0.600000|99.000000|Contributor26
Test68|9.000000|195.300003|6.900000|12.400001|22.500000|172.199997|23.959999|1|2.400000|3.000000|Contributor15
Test56|126.000000|56.700001|4.200000|6.000000|18.000000|50.399998|20.990000|0|2.100000|10.500000|Contributor2
Test14|46.500000|75.600006|27.300001|9.600000|4.000000|188.999985|33.860001|0|2.100000|144.000000|Contributor93
Test66|27.000000|144.900009|11.400001|15.800000|34.500000|218.399994|34.849998|1|1.200000|33.000000|Contributor58
Test25|55.500000|579.600037|13.800000|4.400000|29.000000|138.599991|21.980000|1|0.300000|129.000000|Contributor98
Test48|78.000000|623.700012|23.400002|0.000000|46.000000|125.999992|37.820000|1|3.600000|3.000000|Contributor58
Test51|42.000000|611.100037|5.400000|19.400000|18.000000|281.399994|21.980000|0|0.000000|22.500000|Contributor40
Test55|93.000000|296.100006|18.000000|8.000000|10.000000|121.799995|37.820000|0|1.500000|73.500000|Contributor30
Test63|57.000000|434.700012|26.400002|9.200000|7.000000|193.199997|37.820000|1|4.200000|91.500000|Contributor92
Test62|85.500000|403.200012|1.500000|14.000000|17.000000|117.599991|34.849998|1|3.000000|31.500000|Contributor15
Test36|55.500000|63.000000|7.500000|6.600000|25.000000|96.599998|29.900000|1|2.700000|73.500000|Contributor24
Test4|55.500000|31.500000|10.500000|9.800000|45.500000|268.799988|33.860001|1|0.300000|139.500000|Contributor78
Test94|78.000000|459.900024|15.600000|17.000000|40.500000|285.599976|27.920000|1|3.000000|96.000000|Contributor23
Test89|61.500000|69.300003|12.900001|3.800000|37.000000|168.000000|28.910000|0|3.600000|144.000000|Contributor26
Test74|139.500000|415.800018|19.200001|1.800000|7.500000|209.999985|35.840000|1|3.000000|7.500000|Contributor65
Test26|102.000000|195.300003|17.400002|13.600000|36.000000|256.199982|28.910000|1|0.900000|142.500000|Contributor0
Test64|111.000000|403.200012|28.500002|18.200001|41.000000|218.399994|29.900000|0|1.200000|111.000000|Contributor22
Test95|7.500000|560.700012|23.100000|9.400001|11.000000|88.199997|31.880001|0|2.700000|90.000000|Contributor55
Test67|93.000000|75.600006|8.400001|7.800000|36.000000|50.399998|20.990000|0|1.200000|64.500000|Contributor50
Test6|67.500000|365.400024|5.700000|17.200001|2.000000|142.799988|38.809998|0|0.900000|12.000000|Contributor15
Test22|124.500000|132.300003|14.100000|14.800000|28.000000|134.399994|26.930000|0|2.100000|100.500000|Contributor0
Test56|123.000000|69.300003|6.000000|15.200000|9.000000|344.399994|22.969999|1|2.400000|124.500000|Contributor76
Test91|102.000000|428.400024|23.100000|6.800000|21.500000|289.799988|36.830002|0|1.800000|36.000000|Contributor25
Test45|12.000000|170.100006|0.900000|2.400000|48.500000|298.199982|25.940001|0|0.600000|42.000000|Contributor83
Test49|75.000000|69.300003|8.400001|10.000000|0.500000|54.599998|22.969999|0|3.600000|57.000000|Contributor85
Test30|108.000000|453.600006|10.200001|18.600000|6.500000|281.399994|24.950001|0|1.800000|103.500000|Contributor54
Test23|55.500000|144.900009|27.000002|16.200001|32.000000|8.400000|29.900000|1|0.600000|115.500000|Contributor42
Test28|105.000000|548.100037|7.800000|11.600000|41.000000|42.000000|21.980000|1|0.600000|103.500000|Contributor95
Test41|51.000000|176.400009|21.600000|2.000000|21.000000|361.199982|22.969999|1|1.500000|19.500000|Contributor58
Test61|87.000000|617.400024|4.200000|10.000000|28.500000|340.199982|37.820000|0|3.000000|100.500000|Contributor3
Test60|49.500000|541.799988|25.800001|15.000000|32.500000|147.000000|28.910000|1|3.900000|10.500000|Contributor56
Test92|55.500000|623.700012|3.000000|7.000000|33.000000|168.000000|32.869999|0|0.600000|42.000000|Contributor48
Test8|52.500000|201.600006|14.100000|10.400001|4.000000|394.799988|23.959999|0|4.200000|78.000000|Contributor28
Test51|34.500000|302.400024|3.600000|0.000000|44.500000|172.199997|34.849998|0|1.200000|64.500000|Contributor97
Test44|46.500000|491.400024|24.000000|3.800000|48.500000|377.999969|33.860001|0|1.500000|136.500000|Contributor33
Test34|90.000000|69.300003|15.600000|18.600000|46.000000|159.599991|22.969999|0|3.000000|148.500000|Contributor87
Test79|117.000000|308.700012|3.000000|18.400000|45.500000|21.000000|20.000000|0|1.200000|127.500000|Contributor97
Test59|117.000000|516.600037|27.000002|15.200000|13.000000|407.399994|20.000000|1|0.900000|109.500000|Contributor77
Test3|115.500000|50.400002|20.100000|1.600000|40.000000|302.399994|23.959999|0|4.200000|88.500000|Contributor89
Test83|94.500000|567.000000|16.800001|12.200000|9.500000|46.199997|21.980000|0|4.200000|144.000000|Contributor7
Test99|6.000000|94.500000|18.000000|19.200001|31.000000|54.599998|33.860001|0|3.300000|78.000000|Contributor32
Test82|61.500000|441.000000|1.800000|3.400000|20.000000|352.799988|26.930000|0|0.600000|147.000000|Contributor80
Test58|118.500000|491.400024|23.400002|3.200000|48.000000|398.999969|20.990000|1|0.000000|87.000000|Contributor23
Test65|126.000000|623.700012|15.900001|15.200000|39.000000|398.999969|20.990000|1|4.200000|10.500000|Contributor50
Test48|33.000000|459.900024|27.300001|11.000000|34.000000|58.799995|28.910000|1|2.400000|108.000000|Contributor8
Test12|103.500000|573.299988|22.200001|3.200000|14.500000|71.399994|36.830002|1|1.800000|66.000000|Contributor86
Test26|130.500000|321.300018|10.800000|10.400001|20.000000|239.399994|28.910000|0|1.500000|136.500000|Contributor93
Test78|117.000000|384.300018|3.900000|13.000000|32.500000|407.399994|20.000000|0|2.700000|124.500000|Contributor55
Test65|49.500000|308.700012|15.000001|17.800001|37.500000|294.000000|24.950001|0|3.600000|16.500000|Contributor40
Test87|46.500000|258.300018|3.000000|16.400000|11.000000|281.399994|35.840000|0|3.600000|10.500000|Contributor82
Test22|133.500000|371.700012|22.800001|9.200000|4.000000|197.399994|30.889999|1|3.900000|31.500000|Contributor79
Test31|91.500000|18.900002|14.400001|15.400001|26.500000|251.999985|33.860001|0|0.900000|82.500000|Contributor86
Test24|70.500000|346.500000|6.300000|16.200001|48.000000|88.199997|31.880001|0|3.300000|145.500000|Contributor55
Test88|64.500000|220.500000|6.600000|10.600000|37.000000|411.599976|38.809998|0|1.200000|114.000000|Contributor35
Test63|82.500000|623.700012|18.300001|0.200000|25.000000|327.599976|25.940001|1|0.000000|70.500000|Contributor32
Test10|148.500000|548.100037|24.300001|10.600000|25.000000|310.799988|32.869999|0|3.000000|91.500000|Contributor73
Test5|106.500000|567.000000|14.100000|16.200001|38.000000|50.399998|20.990000|1|2.700000|108.000000|Contributor65
Test6|72.000000|491.400024|1.800000|18.600000|29.000000|130.199997|24.950001|0|1.500000|133.500000|Contributor32
Test78|103.500000|529.200012|2.700000|17.600000|14.500000|394.799988|20.000000|1|0.600000|144.000000|Contributor66
Test85|148.500000|567.000000|5.400000|19.400000|14.000000|25.199999|27.920000|1|2.700000|39.000000|Contributor15
Test67|46.500000|504.000000|5.400000|17.000000|7.500000|54.599998|30.889999|0|3.000000|30.000000|Contributor99
Test93|102.000000|447.300018|15.600000|6.200000|37.000000|113.399994|20.000000|1|0.600000|129.000000|Contributor44
Test37|63.000000|0.000000|3.900000|4.400000|34.000000|25.199999|36.830002|1|2.700000|16.500000|Contributor37
Test17|139.500000|384.300018|26.100000|16.800001|46.500000|340.199982|26.930000|0|4.200000|82.500000|Contributor88
Test81|96.000000|132.300003|7.500000|19.000000|42.000000|16.799999|32.869999|1|1.500000|70.500000|Contributor82
Test51|102.000000|81.900002|3.300000|13.600000|40.000000|336.000000|32.869999|0|3.900000|84.000000|Contributor6
Test95|54.000000|333.900024|17.700001|12.600000|39.500000|138.599991|30.889999|0|0.000000|102.000000|Contributor79
Test56|88.500000|50.400002|21.300001|5.000000|27.500000|319.199982|20.000000|1|0.000000|30.000000|Contributor74
Test2|145.500000|226.800003|24.000000|12.400001|42.500000|260.399994|34.849998|0|0.000000|7.500000|Contributor32
Test80|145.500000|459.900024|22.200001|9.200000|20.000000|390.599976|37.820000|0|0.300000|60.000000|Contributor80
Test96|22.500000|428.400024|24.300001|17.600000|20.500000|277.199982|34.849998|1|0.600000|0.000000|Contributor72
Test48|18.000000|138.600006|6.300000|8.400001|21.500000|260.399994|34.849998|1|0.300000|18.000000|Contributor9
Test40|4.500000|598.500000|20.700001|11.800000|17.500000|377.999969|29.900000|0|2.700000|25.500000|Contributor68
Test42|130.500000|182.700012|9.900001|10.600000|26.000000|340.199982|20.990000|1|3.300000|7.500000|Contributor99
Test70|103.500000|403.200012|15.600000|5.800000|31.500000|184.799988|37.820000|1|1.200000|30.000000|Contributor83
Test10|132.000000|567.000000|23.700001|8.000000|11.500000|319.199982|25.940001|1|2.100000|141.000000|Contributor47
Test35|93.000000|37.800003|23.700001|15.600000|27.500000|373.799988|22.969999|1|0.000000|31.500000|Contributor45
Test5|1.500000|409.500000|18.600000|18.000000|46.500000|331.799988|34.849998|1|0.900000|49.500000|Contributor96
Test44|57.000000|113.400002|29.100000|9.000000|49.000000|239.399994|30.889999|1|4.200000|103.500000|Contributor67
Test92|145.500000|170.100006|0.300000|0.800000|45.000000|96.599998|20.990000|0|4.200000|42.000000|Contributor63
Test22|61.500000|598.500000|3.000000|9.000000|10.500000|273.000000|20.990000|1|3.900000|1.500000|Contributor63
Test7|33.000000|340.200012|2.400000|16.400000|39.500000|159.599991|32.869999|0|0.000000|22.500000|Contributor51
Test81|36.000000|491.400024|7.500000|4.600000|2.000000|226.799988|38.809998|1|0.000000|66.000000|Contributor38
Test89|75.000000|100.800003|1.500000|9.000000|43.500000|193.199997|29.900000|0|4.200000|34.500000|Contributor33
Test72|30.000000|466.200012|11.100000|1.600000|12.000000|125.999992|28.910000|0|3.600000|52.500000|Contributor63
Test32|61.500000|119.700005|24.600000|15.000000|42.000000|25.199999|35.840000|1|1.800000|51.000000|Contributor55
Test77|28.500000|176.400009|11.100000|3.600000|12.500000|151.199997|26.930000|0|3.900000|118.500000|Contributor79
Test7|112.500000|504.000000|10.800000|6.400000|46.500000|4.200000|20.000000|1|3.000000|84.000000|Contributor91
Test91|108.000000|466.200012|27.000002|5.800000|25.500000|172.199997|35.840000|0|0.000000|28.500000|Contributor74
Test79|114.000000|31.500000|0.900000|16.200001|31.500000|222.599991|32.869999|1|4.200000|135.000000|Contributor87
Test38|33.000000|163.800003|27.900002|4.200000|7.500000|163.799988|22.969999|1|0.900000|102.000000|Contributor39
Test7|3.000000|308.700012|12.900001|6.800000|21.500000|96.599998|30.889999|0|2.400000|148.500000|Contributor81
Test35|93.000000|567.000000|4.800000|0.000000|6.500000|155.399994|30.889999|0|1.800000|130.500000|Contributor41
Test66|142.500000|138.600006|18.900002|14.800000|2.500000|373.799988|20.000000|0|3.600000|115.500000|Contributor10
Test47|94.500000|264.600006|26.700001|13.400001|12.500000|281.399994|24.950001|0|3.300000|132.000000|Contributor38
Test67|87.000000|226.800003|21.000000|10.200000|24.000000|12.599999|25.940001|0|0.900000|148.500000|Contributor17
Test3|136.500000|277.200012|28.500002|6.200000|28.000000|315.000000|38.809998|0|2.100000|46.500000|Contributor5
Test0|103.500000|264.600006|22.500000|6.600000|41.500000|382.199982|31.880001|0|1.200000|75.000000|Contributor15
Test71|33.000000|207.900009|15.000001|0.600000|45.000000|390.599976|32.869999|0|2.100000|127.500000|Contributor78
Test90|124.500000|12.600000|23.700001|11.600000|26.000000|197.399994|37.820000|1|3.300000|57.000000|Contributor90
Test78|132.000000|623.700012|28.200001|8.400001|30.500000|33.599998|34.849998|0|1.500000|33.000000|Contributor68
Test85|91.500000|63.000000|19.200001|2.600000|40.000000|188.999985|28.910000|0|0.600000|61.500000|Contributor57
Test30|73.500000|466.200012|15.600000|5.800000|27.000000|289.799988|21.980000|1|0.900000|93.000000|Contributor4
Test11|70.500000|195.300003|21.000000|14.600000|26.000000|264.599976|24.950001|0|0.900000|73.500000|Contributor44
Test34|94.500000|554.400024|6.600000|8.600000|26.500000|331.799988|31.880001|1|2.400000|147.000000|Contributor98
Test20|117.000000|478.800018|4.800000|15.400001|40.000000|214.199997|31.880001|0|3.300000|60.000000|Contributor22
Test70|30.000000|390.600006|0.600000|12.400001|41.500000|239.399994|34.849998|1|1.200000|147.000000|Contributor48
Test65|73.500000|422.100006|29.400002|18.400000|8.500000|71.399994|27.920000|0|3.300000|61.500000|Contributor73
Test72|45.000000|327.600006|26.700001|6.200000|14.000000|125.999992|22.969999|1|0.300000|28.500000|Contributor32
Test43|88.500000|226.800003|21.300001|15.400001|5.000000|377.999969|20.990000|0|0.900000|142.500000|Contributor7
Test62|135.000000|384.300018|0.900000|16.400000|46.500000|310.799988|29.900000|0|3.900000|55.500000|Contributor33
Test59|91.500000|522.900024|19.800001|0.600000|20.000000|71.399994|29.900000|1|0.900000|76.500000|Contributor97
Test21|87.000000|315.000000|24.900002|19.400000|4.500000|168.000000|20.990000|1|1.500000|76.500000|Contributor86
Test61|45.000000|0.000000|11.400001|15.800000|2.000000|415.799988|26.930000|1|0.300000|130.500000|Contributor81
Test14|121.500000|220.500000|29.400002|12.000000|49.000000|92.399994|38.809998|0|0.900000|60.000000|Contributor5
Test71|25.500000|346.500000|22.800001|7.600000|35.000000|159.599991|25.940001|1|1.800000|144.000000|Contributor93
Test48|139.500000|371.700012|10.200001|0.200000|13.000000|273.000000|34.849998|0|3.900000|87.000000|Contributor52
Test98|40.500000|428.400024|28.200001|2.200000|45.000000|12.599999|36.830002|1|0.900000|139.500000|Contributor92
Test99|54.000000|308.700012|29.400002|15.000000|34.500000|130.199997|28.910000|1|2.100000|118.500000|Contributor48
Test66|6.000000|585.900024|4.800000|13.400001|42.500000|142.799988|20.990000|1|1.200000|46.500000|Contributor43
Test90|21.000000|69.300003|9.000000|13.800000|24.000000|281.399994|31.880001|1|2.700000|34.500000|Contributor8
Test89|13.500000|365.400024|26.700001|11.600000|3.000000|398.999969|33.860001|1|2.700000|6.000000|Contributor43
Test70|60.000000|75.600006|19.800001|0.600000|44.500000|109.199997|34.849998|1|1.200000|27.000000|Contributor40
Test86|75.000000|567.000000|25.500002|16.600000|43.500000|37.799999|30.889999|0|0.300000|61.500000|Contributor95
Test28|127.500000|201.600006|21.600000|13.000000|12.000000|260.399994|36.830002|1|0.600000|42.000000|Contributor81
Test20|82.500000|132.300003|23.400002|9.000000|30.000000|273.000000|24.950001|0|2.400000|117.000000|Contributor89
Test90|111.000000|63.000000|11.100000|0.200000|17.000000|151.199997|34.849998|1|3.300000|51.000000|Contributor73
Test98|55.500000|75.600006|21.900002|3.600000|12.500000|344.399994|24.950001|0|0.000000|120.000000|Contributor71
Test58|58.500000|94.500000|9.300000|0.600000|23.000000|197.399994|38.809998|1|2.100000|25.500000|Contributor62
Test38|120.000000|459.900024|21.600000|12.400001|37.500000|302.399994|24.950001|1|2.700000|141.000000|Contributor45
Test36|103.500000|516.600037|23.400002|0.200000|17.000000|104.999992|36.830002|1|0.900000|12.000000|Contributor42
Test61|0.000000|510.300018|7.200000|15.000000|38.500000|264.599976|25.940001|0|0.300000|57.000000|Contributor39
Test59|66.000000|529.200012|27.900002|1.400000|18.500000|67.199997|23.959999|0|0.000000|72.000000|Contributor2
Test15|34.500000|403.200012|27.300001|8.200000|28.500000|79.799995|36.830002|1|3.900000|64.500000|Contributor58
Test41|139.500000|327.600006|0.000000|11.800000|28.500000|151.199997|34.849998|0|1.500000|61.500000|Contributor29
Test62|105.000000|239.400009|25.500002|6.600000|37.000000|100.799995|23.959999|1|2.400000|40.500000|Contributor48
Test65|18.000000|31.500000|27.900002|4.800000|0.000000|356.999969|22.969999|1|3.900000|13.500000|Contributor84
Test90|51.000000|535.500000|6.300000|18.200001|17.000000|377.999969|23.959999|1|4.200000|115.500000|Contributor7
Test27|12.000000|434.700012|16.200001|15.200000|48.500000|100.799995|20.990000|0|2.400000|129.000000|Contributor98
Test56|58.500000|529.200012|27.000002|3.600000|9.500000|0.000000|37.820000|1|3.600000|99.000000|Contributor68
Test41|132.000000|340.200012|8.100000|4.000000|37.000000|163.799988|26.930000|0|2.700000|117.000000|Contributor32
Test33|91.500000|50.400002|9.900001|1.800000|28.000000|193.199997|23.959999|0|0.300000|3.000000|Contributor42
Test13|130.500000|491.400024|12.900001|4.000000|30.500000|251.999985|21.980000|0|0.600000|127.500000|Contributor4
Test70|57.000000|321.300018|17.700001|2.200000|6.000000|256.199982|35.840000|1|0.000000|51.000000|Contributor91
Test12|19.500000|567.000000|12.300000|11.600000|44.500000|4.200000|30.889999|0|1.200000|10.500000|Contributor7
Test28|112.500000|321.300018|19.800001|14.600000|21.500000|319.199982|21.980000|1|3.600000|139.500000|Contributor60
Test19|105.000000|579.600037|15.900001|10.200000|46.000000|29.399998|28.910000|0|3.900000|103.500000|Contributor61
Test71|90.000000|239.400009|2.100000|1.800000|31.000000|348.599976|20.000000|0|3.000000|141.000000|Contributor7
Test70|48.000000|352.800018|26.100000|13.200000|44.500000|121.799995|22.969999|1|2.700000|70.500000|Contributor54
Test29|130.500000|541.799988|17.700001|18.200001|2.500000|222.599991|20.000000|1|2.400000|33.000000|Contributor66
Test31|28.500000|378.000000|9.900001|13.200000|27.000000|218.399994|27.920000|0|3.300000|67.500000|Contributor17
Test42|33.000000|100.800003|20.700001|1.400000|26.500000|84.000000|33.860001|0|2.400000|114.000000|Contributor67
Test17|39.000000|88.200005|22.800001|8.600000|8.500000|125.999992|32.869999|1|0.600000|90.000000|Contributor63
Test12|0.000000|472.500000|19.200001|18.600000|33.000000|226.799988|23.959999|0|0.600000|106.500000|Contributor20
Test44|51.000000|453.600006|25.500002|12.200000|44.500000|323.399994|22.969999|0|1.200000|114.000000|Contributor51
Test46|111.000000|403.200012|6.900000|6.000000|28.500000|33.599998|27.920000|1|0.300000|6.000000|Contributor63
Test30|91.500000|573.299988|18.300001|4.600000|16.000000|382.199982|31.880001|1|0.300000|27.000000|Contributor81
Test67|54.000000|258.300018|28.500002|2.800000|8.500000|71.399994|38.809998|0|0.000000|136.500000|Contributor69
Test2|127.500000|422.100006|24.900002|3.200000|34.500000|12.599999|20.990000|0|2.400000|13.500000|Contributor53
Test38|96.000000|283.500000|23.100000|14.200000|43.500000|277.199982|29.900000|0|3.600000|121.500000|Contributor57
